"person_id","education_years","simulated_latent_ability","simulated_service_preference","simulated_principal_stratum","simulated_treatment_effect","simulated_earnings_without_service","simulated_earnings_with_service","scenario","simulated_lottery_order","draft_eligible","served_military","annual_earnings_thousands"
4116,12,0.436153315575911,-0.861203305735414,"Never-taker",-3.5,45.361415934442,41.861415934442,"Failure: non-random eligibility",2662,0,0,45.361415934442
4117,13,-0.0110044592975391,-0.490777310256791,"Never-taker",-3.5,48.3184348716663,44.8184348716663,"Failure: non-random eligibility",3161,0,0,48.3184348716663
4118,13,0.704078862491836,-0.905610853829858,"Never-taker",-3.5,45.176622949539,41.676622949539,"Failure: non-random eligibility",2314,1,0,45.176622949539
4119,13,0.114201116570316,-0.701532033997443,"Never-taker",-3.5,46.6395126691353,43.1395126691353,"Failure: non-random eligibility",4017,0,0,46.6395126691353
4120,13,0.380767795115285,1.68660316426267,"Always-taker",-2,45.3482918796079,43.3482918796079,"Failure: non-random eligibility",4263,0,1,43.3482918796079
4121,11,-0.675909033248986,-0.910972371240721,"Never-taker",-3.5,43.5124879463642,40.0124879463642,"Failure: non-random eligibility",2356,1,0,43.5124879463642
4122,13,-0.940892151450218,-0.695671113645369,"Never-taker",-3.5,37.1044812162462,33.6044812162462,"Failure: non-random eligibility",1782,1,0,37.1044812162462
4123,13,0.484795562005163,-0.234467330298055,"Never-taker",-3.5,43.1941696907263,39.6941696907263,"Failure: non-random eligibility",2601,0,0,43.1941696907263
4124,15,0.884305928029325,-0.936450394829757,"Never-taker",-3.5,46.7435648677872,43.2435648677872,"Failure: non-random eligibility",2877,0,0,46.7435648677872
4125,12,0.514004169413991,-1.5605100260498,"Never-taker",-3.5,38.9291869478264,35.4291869478264,"Failure: non-random eligibility",3858,0,0,38.9291869478264
4126,13,-0.703933573256203,-0.896907303392496,"Never-taker",-3.5,42.1513494913685,38.6513494913685,"Failure: non-random eligibility",1124,1,0,42.1513494913685
4127,12,-0.85963926145675,0.412439604525341,"Complier",-5,44.5209169921401,39.5209169921401,"Failure: non-random eligibility",2452,1,1,39.5209169921401
4128,11,-1.82781079257642,-0.155927599247577,"Never-taker",-3.5,40.8903469401851,37.3903469401851,"Failure: non-random eligibility",4100,0,0,40.8903469401851
4129,11,-0.384548071423873,-1.40212749794237,"Never-taker",-3.5,46.0542585634436,42.5542585634436,"Failure: non-random eligibility",2705,0,0,46.0542585634436
4130,14,1.08129348660637,-0.33194216170918,"Never-taker",-3.5,50.3319131637749,46.8319131637749,"Failure: non-random eligibility",1041,1,0,50.3319131637749
4131,11,0.925544229474179,-0.433952321286768,"Never-taker",-3.5,42.9396892930038,39.4396892930038,"Failure: non-random eligibility",2040,1,0,42.9396892930038
4132,13,-0.0667375708536924,-0.0899263078268742,"Never-taker",-3.5,44.8219192363256,41.3219192363256,"Failure: non-random eligibility",2574,0,0,44.8219192363256
4133,11,0.356989244208491,-1.10309482399372,"Never-taker",-3.5,47.3993660644981,43.8993660644981,"Failure: non-random eligibility",3921,0,0,47.3993660644981
4134,14,1.54761227185804,0.591698319529865,"Complier",-5,51.3204514849884,46.3204514849884,"Failure: non-random eligibility",2837,0,0,51.3204514849884
4135,12,0.469913549612814,-0.166988186588352,"Never-taker",-3.5,44.4590600770926,40.9590600770926,"Failure: non-random eligibility",2398,1,0,44.4590600770926
4136,11,-0.414420250757374,0.564033601492071,"Complier",-5,46.7144363127759,41.7144363127759,"Failure: non-random eligibility",2248,1,1,41.7144363127759
4137,12,0.191084930378422,0.503903407417845,"Complier",-5,43.8511434012578,38.8511434012578,"Failure: non-random eligibility",2126,1,1,38.8511434012578
4138,12,-0.718271533880205,0.372572283852277,"Complier",-5,52.3009723403725,47.3009723403725,"Failure: non-random eligibility",4820,0,0,52.3009723403725
4139,12,-0.711826769392641,0.125946899845783,"Never-taker",-3.5,50.0348675279286,46.5348675279286,"Failure: non-random eligibility",3757,0,0,50.0348675279286
4140,13,-0.858308096833951,-0.0867483106212218,"Never-taker",-3.5,44.7145339745582,41.2145339745582,"Failure: non-random eligibility",1575,1,0,44.7145339745582
4141,11,-0.779833857805395,0.187698197826236,"Complier",-5,35.9182359272943,30.9182359272943,"Failure: non-random eligibility",2346,1,1,30.9182359272943
4142,12,-0.447180619539751,0.777652372495884,"Complier",-5,47.230536628895,42.230536628895,"Failure: non-random eligibility",138,1,1,42.230536628895
4143,11,-0.301290040946057,0.488624866890097,"Complier",-5,43.3549206471892,38.3549206471892,"Failure: non-random eligibility",2385,1,1,38.3549206471892
4144,14,0.432447154977402,-0.558583413271605,"Never-taker",-3.5,48.3105764257571,44.8105764257571,"Failure: non-random eligibility",3743,0,0,48.3105764257571
4145,14,1.0279362604203,0.139386429195195,"Complier",-5,46.4783294028621,41.4783294028621,"Failure: non-random eligibility",4873,0,0,46.4783294028621
4146,16,1.90687480356681,-1.63424460614276,"Never-taker",-3.5,57.278713734117,53.778713734117,"Failure: non-random eligibility",3191,0,0,57.278713734117
4147,11,-0.454625306545331,0.429247941505374,"Complier",-5,46.8869701755457,41.8869701755457,"Failure: non-random eligibility",4402,0,0,46.8869701755457
4148,12,0.916525629421406,-0.208377924625893,"Never-taker",-3.5,45.0798813868539,41.5798813868539,"Failure: non-random eligibility",1231,1,0,45.0798813868539
4149,16,1.99137188298197,0.850749899237709,"Complier",-5,55.6536483283965,50.6536483283965,"Failure: non-random eligibility",3996,0,0,55.6536483283965
4150,11,-0.9016976240754,1.45622099324825,"Always-taker",-2,36.6707956814903,34.6707956814903,"Failure: non-random eligibility",3427,0,1,34.6707956814903
4151,15,0.875911962439948,-0.258656462295539,"Never-taker",-3.5,50.8636120750282,47.3636120750282,"Failure: non-random eligibility",2261,1,0,50.8636120750282
4152,10,-1.21095199846059,0.388327364066082,"Complier",-5,41.3073085268247,36.3073085268247,"Failure: non-random eligibility",360,1,1,36.3073085268247
4153,13,-0.46397051610922,1.31310324876304,"Always-taker",-2,46.7367140417228,44.7367140417228,"Failure: non-random eligibility",1489,1,1,44.7367140417228
4154,13,0.756193250623198,-1.68159775267759,"Never-taker",-3.5,46.1044295403986,42.6044295403986,"Failure: non-random eligibility",1462,1,0,46.1044295403986
4155,13,0.198852213678176,1.4737182180122,"Always-taker",-2,50.6604955336099,48.6604955336099,"Failure: non-random eligibility",3563,0,1,48.6604955336099
4156,15,2.03004752653702,0.648732080906258,"Complier",-5,51.0431802102158,46.0431802102158,"Failure: non-random eligibility",4795,0,0,51.0431802102158
4157,14,-0.0646158774819045,0.289260578491406,"Complier",-5,53.4019303049314,48.4019303049314,"Failure: non-random eligibility",1191,1,1,48.4019303049314
4158,12,-1.9035662599787,-1.64797898685308,"Never-taker",-3.5,43.4298785892401,39.9298785892401,"Failure: non-random eligibility",332,1,0,43.4298785892401
4159,11,-1.12921314930045,-0.89794619673749,"Never-taker",-3.5,42.7364551688101,39.2364551688101,"Failure: non-random eligibility",568,1,0,42.7364551688101
4160,15,0.712021143680019,0.581814564934037,"Complier",-5,47.8903211375061,42.8903211375061,"Failure: non-random eligibility",2124,1,1,42.8903211375061
4161,12,-0.284986817072599,-0.470228788025208,"Never-taker",-3.5,49.2477928856755,45.7477928856755,"Failure: non-random eligibility",3125,0,0,49.2477928856755
4162,14,0.417308075905119,-0.0545595941417769,"Never-taker",-3.5,46.2151576505497,42.7151576505497,"Failure: non-random eligibility",1515,1,0,46.2151576505497
4163,15,1.53640226247138,-1.05881766267652,"Never-taker",-3.5,55.5524740546364,52.0524740546364,"Failure: non-random eligibility",4844,0,0,55.5524740546364
4164,13,1.45570101450354,-0.603313183002202,"Never-taker",-3.5,48.5496296203086,45.0496296203086,"Failure: non-random eligibility",3701,0,0,48.5496296203086
4165,15,-0.298381059076318,-1.5527944137575,"Never-taker",-3.5,43.3385175491799,39.8385175491799,"Failure: non-random eligibility",1159,1,0,43.3385175491799
4166,10,-1.8843308203009,-0.195471305528231,"Never-taker",-3.5,34.0049687242675,30.5049687242675,"Failure: non-random eligibility",400,1,0,34.0049687242675
4167,11,-0.0172999934402435,-0.579272320020964,"Never-taker",-3.5,44.8153084773203,41.3153084773203,"Failure: non-random eligibility",2943,0,0,44.8153084773203
4168,11,-0.498629222262778,0.270733144652496,"Complier",-5,44.9237302308002,39.9237302308002,"Failure: non-random eligibility",1565,1,1,39.9237302308002
4169,15,0.651048899786881,-1.61461274754064,"Never-taker",-3.5,49.1055910633686,45.6055910633686,"Failure: non-random eligibility",4378,0,0,49.1055910633686
4170,14,0.715577445463681,0.37203903000711,"Complier",-5,39.3610592636564,34.3610592636564,"Failure: non-random eligibility",361,1,1,34.3610592636564
4171,15,2.58861145375211,0.993241220905576,"Complier",-5,55.7157184420361,50.7157184420361,"Failure: non-random eligibility",4783,0,0,55.7157184420361
4172,12,-0.301587081112278,1.62398624520213,"Always-taker",-2,50.278905105113,48.278905105113,"Failure: non-random eligibility",4767,0,1,48.278905105113
4173,14,1.14372914369857,1.58070257222041,"Always-taker",-2,49.356321091737,47.356321091737,"Failure: non-random eligibility",3783,0,1,47.356321091737
4174,10,-0.773832052748947,0.504193854918141,"Complier",-5,42.3786206728998,37.3786206728998,"Failure: non-random eligibility",1267,1,1,37.3786206728998
4175,13,0.476983158982926,-1.38008463808903,"Never-taker",-3.5,45.8595977175637,42.3595977175637,"Failure: non-random eligibility",2821,0,0,45.8595977175637
4176,11,0.0913117942354525,0.635337123989728,"Complier",-5,34.7920564141177,29.7920564141177,"Failure: non-random eligibility",4316,0,0,34.7920564141177
4177,13,0.531750653349792,0.755859153882374,"Complier",-5,43.8585837955339,38.8585837955339,"Failure: non-random eligibility",1374,1,1,38.8585837955339
4178,11,-0.564390790600914,-0.205921369347036,"Never-taker",-3.5,53.2929326487471,49.7929326487471,"Failure: non-random eligibility",3652,0,0,53.2929326487471
4179,9,-2.35225322682126,0.425992678653065,"Complier",-5,32.9835009220515,27.9835009220515,"Failure: non-random eligibility",166,1,1,27.9835009220515
4180,12,-1.32870112858104,0.765215606433323,"Complier",-5,52.8210642587527,47.8210642587527,"Failure: non-random eligibility",809,1,1,47.8210642587527
4181,14,0.538685416177989,0.141718757043068,"Complier",-5,46.663205829015,41.663205829015,"Failure: non-random eligibility",2036,1,1,41.663205829015
4182,14,0.198126259891333,0.945117762145378,"Complier",-5,48.0499804948776,43.0499804948776,"Failure: non-random eligibility",4326,0,0,48.0499804948776
4183,12,-0.814134367070902,1.21995685941915,"Complier",-5,39.9202181833914,34.9202181833914,"Failure: non-random eligibility",1504,1,1,34.9202181833914
4184,13,0.288037968805363,-1.60050074750466,"Never-taker",-3.5,42.6056146685053,39.1056146685053,"Failure: non-random eligibility",3569,0,0,42.6056146685053
4185,8,-2.22372712062989,1.42533649319383,"Always-taker",-2,38.4978286894129,36.4978286894129,"Failure: non-random eligibility",1259,1,1,36.4978286894129
4186,12,0.301423667380781,0.223324024651463,"Complier",-5,42.7137788866953,37.7137788866953,"Failure: non-random eligibility",3030,0,0,42.7137788866953
4187,14,0.797985097244373,0.746542469786408,"Complier",-5,45.3211976819716,40.3211976819716,"Failure: non-random eligibility",1426,1,1,40.3211976819716
4188,14,1.77384873774034,1.54664408091281,"Always-taker",-2,52.0073394221593,50.0073394221593,"Failure: non-random eligibility",3172,0,1,50.0073394221593
4189,12,0.309089248819609,-0.101779347201879,"Never-taker",-3.5,42.1136899700484,38.6136899700484,"Failure: non-random eligibility",3799,0,0,42.1136899700484
4190,13,0.703215965499742,-1.92224094243714,"Never-taker",-3.5,42.5151402334035,39.0151402334035,"Failure: non-random eligibility",1339,1,0,42.5151402334035
4191,13,-0.611742312082778,-1.15159915519176,"Never-taker",-3.5,48.8787684663701,45.3787684663701,"Failure: non-random eligibility",1141,1,0,48.8787684663701
4192,12,0.584700771570158,0.975295053960348,"Complier",-5,46.7523908438638,41.7523908438638,"Failure: non-random eligibility",3851,0,0,46.7523908438638
4193,10,-1.08100534067165,-0.347080955057584,"Never-taker",-3.5,46.9185389010441,43.4185389010441,"Failure: non-random eligibility",1905,1,0,46.9185389010441
4194,10,-0.86338532552699,-0.972094813215649,"Never-taker",-3.5,44.1866358337607,40.6866358337607,"Failure: non-random eligibility",3415,0,0,44.1866358337607
4195,12,1.06489802215205,-0.748153979638011,"Never-taker",-3.5,47.0085137845378,43.5085137845378,"Failure: non-random eligibility",4000,0,0,47.0085137845378
4196,11,-0.920053978133561,1.01221675125115,"Complier",-5,46.6741886537957,41.6741886537957,"Failure: non-random eligibility",1234,1,1,41.6741886537957
4197,11,-1.65032716362993,-0.236537053052776,"Never-taker",-3.5,38.2762471041812,34.7762471041812,"Failure: non-random eligibility",23,1,0,38.2762471041812
4198,14,0.70938889036215,-1.05581430016385,"Never-taker",-3.5,50.8391513574092,47.3391513574092,"Failure: non-random eligibility",4745,0,0,50.8391513574092
4199,12,0.111527489005434,-0.0565259667281971,"Never-taker",-3.5,41.4987899847692,37.9987899847692,"Failure: non-random eligibility",346,1,0,41.4987899847692
4200,13,-0.187744106218648,1.40367846153883,"Always-taker",-2,43.1387971558339,41.1387971558339,"Failure: non-random eligibility",1809,1,1,41.1387971558339
4201,12,0.192419219501775,-0.146242528042984,"Never-taker",-3.5,47.1893980432241,43.6893980432241,"Failure: non-random eligibility",3245,0,0,47.1893980432241
4202,10,-0.950560013392993,-1.34143789334402,"Never-taker",-3.5,33.3098493551229,29.8098493551229,"Failure: non-random eligibility",307,1,0,33.3098493551229
4203,12,-1.65276108536291,-0.675363119566589,"Never-taker",-3.5,37.5175954919425,34.0175954919425,"Failure: non-random eligibility",664,1,0,37.5175954919425
4204,12,-0.183201164758561,-0.771065874558382,"Never-taker",-3.5,37.7577434967087,34.2577434967087,"Failure: non-random eligibility",2775,0,0,37.7577434967087
4205,13,-0.139412947538992,-0.77880773394021,"Never-taker",-3.5,46.3952291309076,42.8952291309076,"Failure: non-random eligibility",4089,0,0,46.3952291309076
4206,9,-1.19694388387535,0.0195484857907322,"Never-taker",-3.5,42.9052110491069,39.4052110491069,"Failure: non-random eligibility",1811,1,0,42.9052110491069
4207,12,-0.230908662031861,1.54759299736297,"Always-taker",-2,45.9541572882249,43.9541572882249,"Failure: non-random eligibility",1067,1,1,43.9541572882249
4208,13,-0.466246412803264,1.54940461767842,"Always-taker",-2,53.6901380442001,51.6901380442001,"Failure: non-random eligibility",4196,0,1,51.6901380442001
4209,16,1.49618536788597,-0.108122406601313,"Never-taker",-3.5,47.1067644974033,43.6067644974033,"Failure: non-random eligibility",4206,0,0,47.1067644974033
4210,10,-1.55710906107714,-0.440733525275441,"Never-taker",-3.5,39.4816937781178,35.9816937781178,"Failure: non-random eligibility",2073,1,0,39.4816937781178
4211,12,0.0137824545980226,-0.0633087299523028,"Never-taker",-3.5,42.0792997797733,38.5792997797733,"Failure: non-random eligibility",1568,1,0,42.0792997797733
4212,11,-0.673994451718131,1.06939586407397,"Complier",-5,42.5294451020687,37.5294451020687,"Failure: non-random eligibility",3028,0,0,42.5294451020687
4213,15,1.07705521977606,-0.621711141148167,"Never-taker",-3.5,48.865597452262,45.365597452262,"Failure: non-random eligibility",3962,0,0,48.865597452262
4214,12,-0.31157724884798,0.475303409956885,"Complier",-5,46.1770993310599,41.1770993310599,"Failure: non-random eligibility",2577,0,0,46.1770993310599
4215,11,0.0251820140291469,0.947864788833532,"Complier",-5,51.7452378535813,46.7452378535813,"Failure: non-random eligibility",3683,0,0,51.7452378535813
4216,15,1.81384025906752,0.108792965464339,"Never-taker",-3.5,55.2334673917672,51.7334673917672,"Failure: non-random eligibility",4188,0,0,55.2334673917672
4217,13,-0.298014328908696,0.414919545399679,"Complier",-5,45.0307250874958,40.0307250874958,"Failure: non-random eligibility",2076,1,1,40.0307250874958
4218,14,0.825688312786891,1.61723519702109,"Always-taker",-2,59.1049521173284,57.1049521173284,"Failure: non-random eligibility",4343,0,1,57.1049521173284
4219,11,-1.14040580629571,0.430776511008014,"Complier",-5,41.9021095612557,36.9021095612557,"Failure: non-random eligibility",1941,1,1,36.9021095612557
4220,11,-1.71628645115589,0.342896861635739,"Complier",-5,37.6882981768094,32.6882981768094,"Failure: non-random eligibility",733,1,1,32.6882981768094
4221,12,0.683893762981965,1.47797151351207,"Always-taker",-2,48.2442948050206,46.2442948050206,"Failure: non-random eligibility",3617,0,1,46.2442948050206
4222,12,-0.746965077451844,0.376367108757228,"Complier",-5,39.4982462200448,34.4982462200448,"Failure: non-random eligibility",714,1,1,34.4982462200448
4223,12,-0.551983121734969,-0.0194004312682094,"Never-taker",-3.5,48.279765295413,44.779765295413,"Failure: non-random eligibility",1836,1,0,48.279765295413
4224,12,-0.0616706699628084,1.8194086328466,"Always-taker",-2,55.5100211446862,53.5100211446862,"Failure: non-random eligibility",409,1,1,53.5100211446862
