"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure","historical_average_prediction","scenario","observed_mortality","selected_ml_method","mlcm_prediction","intuitive_excess","mlcm_excess","true_excess","non_pandemic_shock","intuitive_error","mlcm_error","true_no_pandemic_mortality"
620,2020,"Center",1539,7.33868603528503,53.8563127244876,16.9353994597043,325.436867428025,5.78516848716252,28.107165949618,476.006083036982,0,-0.851534578926868,5,24.9415889810392,23.9405174290464,4.56304385677627,1,29.5046328378155,30.5046328378155,23.2705886693386,"Failure: extra reporting shock",30.5046328378155,"Random forest",23.738458444165,7.23404416847681,6.76617439365041,4.56304385677627,1,2.67100031170054,2.20313053687413,24.9415889810392
621,2020,"Center",2163,7.67941254667075,58.9733770619641,20.8869442539522,158.471671556607,5.06557584899404,33.3706457210742,697.010816894467,0,-1.13842552880706,5,25.6885364569496,24.6194363991316,5.36615736814547,1,31.054693825095,32.054693825095,24.5723180436987,"Failure: extra reporting shock",32.054693825095,"Random forest",25.2807453142363,7.48237578139634,6.77394851085874,5.36615736814547,1,2.11621841325086,1.40779114271327,25.6885364569496
622,2020,"Center",1491,7.3070093405195,53.3923855024393,26.2678457669569,49.3766166678913,3.89947696532609,26.714097422993,701.721790910642,0,-0.0316797429389597,5,27.236697751762,28.2221328298281,5.4920981537103,1,32.7287959054723,33.7287959054723,27.4811080477063,"Failure: extra reporting shock",33.7287959054723,"Random forest",28.0115328149079,6.24768785776597,5.7172630905644,5.4920981537103,1,0.755589704055668,0.225164936854095,27.236697751762
623,2020,"North East",1556,7.34979839478504,54.0195364439848,23.3542668641904,133.095801552184,4.8910691813437,24.3155850604776,567.872662461315,0,-0.899571265092644,5,25.8793335232402,27.8636129449129,10.0037086090299,0,35.8830421322701,35.8830421322701,26.1827118197803,"Failure: extra reporting shock",35.8830421322701,"Random forest",27.4564850881739,9.70033031248979,8.42655704409615,10.0037086090299,0,-0.303378296540115,-1.57715156493375,25.8793335232402
624,2020,"South and Islands",2451,7.80435840463118,60.9080101079373,23.4216809579497,63.9034240259347,4.15737294407834,19.3817376670458,453.952876048224,0,2.20804324948844,5,27.5645585511916,27.3174427019621,1.66575484180321,3,29.2303133929949,32.2303133929949,26.8289874299684,"Failure: extra reporting shock",32.2303133929949,"Random forest",26.9346463774231,5.4013259630265,5.29566701557173,1.66575484180321,3,3.7355711212233,3.62991217376852,27.5645585511916
625,2020,"South and Islands",3991,8.291835884415,68.7545423340723,20.6214849282547,346.052003749806,5.84658906361876,19.0999127798543,393.868563520744,0,-0.323560187349594,5,23.3229919554215,23.2140517601276,1.33800553643334,3,24.6609974918549,27.6609974918549,24.0347944695054,"Failure: extra reporting shock",27.6609974918549,"Random forest",24.0944678400571,3.6262030223495,3.56652965179774,1.33800553643334,3,2.28819748591615,2.2285241153644,23.3229919554215
626,2020,"North East",600,6.20188781863758,38.4634125149652,23.1296807046105,43.9576586918609,3.78322686815029,26.7398698516549,618.48465175162,0,-0.857106148451568,5,26.2406177664986,26.4026871825069,10.1487040668585,0,36.3893218333571,36.3893218333571,25.6599981377946,"Failure: extra reporting shock",36.3893218333571,"Random forest",26.3922537077141,10.7293236955625,9.99706812564295,10.1487040668585,0,0.580619628703937,-0.151635941215586,26.2406177664986
627,2020,"South and Islands",4787,8.47362130783023,71.8022580685144,24.3645547032993,661.345780527968,6.49427682036244,22.1289169746401,539.161208153387,0,-0.259881614217424,5,26.983004339647,25.5793685456114,1.96177350532326,3,28.9447778449702,31.9447778449702,25.8070905097819,"Failure: extra reporting shock",31.9447778449702,"Random forest",25.8088278350495,6.13768733518832,6.13595000992078,1.96177350532326,3,4.17591382986506,4.17417650459751,26.983004339647
628,2020,"South and Islands",10728,9.28058062402898,86.1291767191022,21.3186587152331,161.251461753591,5.08296502077334,15.5668912513018,331.86524184365,1,-1.45287197134547,5,22.9935587943614,24.5873261788835,1.16738314600229,3,24.1609419403637,27.1609419403637,22.8277346930654,"Failure: extra reporting shock",27.1609419403637,"Random forest",24.6814545890132,4.3332072472983,2.47948735135048,1.16738314600229,3,3.16582410129601,1.31210420534819,22.9935587943614
629,2020,"North East",4184,8.33899780449624,69.5388843833932,26.7225808691723,129.740656810664,4.86553751028685,34.7770417356595,929.33231017174,0,-0.667749564457026,5,29.1286085610906,29.9058444773225,11.1065251168406,0,40.2351336779312,40.2351336779312,27.9975025304579,"Failure: extra reporting shock",40.2351336779312,"Random forest",30.0346010052606,12.2376311474733,10.2005326726707,11.1065251168406,0,1.13110603063268,-0.905992444169993,29.1286085610906
630,2020,"North East",877,6.77652926037037,45.9213488166559,21.6932571528746,79.545366338356,4.37632750466939,41.0059746061024,889.553151934425,0,-2.77901438716223,5,25.4736478886803,23.2599188631214,10.9893248089789,0,36.4629726976592,36.4629726976592,23.7235038972411,"Failure: extra reporting shock",36.4629726976592,"Random forest",23.9788292149427,12.7394688004182,12.4841434827165,10.9893248089789,0,1.75014399143925,1.4948186737376,25.4736478886803
631,2020,"Center",2136,7.66669837987733,58.7782640480136,24.9332056695301,121.120382064032,4.79678494410979,18.776931852032,468.169103709464,1,0.85859544980692,5,27.279321197728,28.4575385490293,4.78968615302608,1,32.0690073507541,33.0690073507541,27.6929306542711,"Failure: extra reporting shock",33.0690073507541,"Random forest",28.0509173323121,5.37607669648295,5.01809001844191,4.78968615302608,1,0.586390543456869,0.228403865415829,27.279321197728
632,2020,"North East",3697,8.21528570539149,67.4909192212097,21.2464372044372,198.203714974263,5.28929536528361,25.242019288818,536.302977733064,0,-0.0461999591725784,5,26.931304498024,26.3898682090827,9.83669774244088,0,36.7680022404649,36.7680022404649,26.4550781467296,"Failure: extra reporting shock",36.7680022404649,"Random forest",26.5475642168224,10.3129240937354,10.2204380236425,9.83669774244088,0,0.476226351294468,0.383740281201629,26.931304498024
633,2020,"Center",2696,7.89948718980146,62.4018978618374,25.181938179772,110.77554553796,4.7075060418124,23.5964391333182,594.204071517974,0,0.348357778525527,5,27.721755773921,26.6237625748119,5.15441223884273,1,32.8761680127638,33.8761680127638,26.4765204962958,"Failure: extra reporting shock",33.8761680127638,"Random forest",26.7612378014626,7.39964751646794,7.1149302113012,5.15441223884273,1,2.24523527762521,1.96051797245846,27.721755773921
634,2020,"North West",21890,9.99377139867326,99.8754667689397,23.0490324937766,186.317456890881,5.22745197633567,35.016123845883,807.087776329861,0,-0.525708243550323,5,28.2202456940549,28.4810968762885,16.7191705432628,0,44.9394162373177,44.9394162373177,27.8689730352162,"Failure: extra reporting shock",44.9394162373177,"Random forest",28.5153026491256,17.0704432021015,16.4241135881922,16.7191705432628,0,0.351272658838727,-0.295056955070606,28.2202456940549
635,2020,"North East",1161,7.05743411977116,49.8073763549101,21.518093323036,45.9454835226323,3.82745555284202,26.1420847113265,562.527818477036,0,-1.29699205971522,5,25.339663367797,24.9262084341719,9.92958449506235,0,35.2692478628594,35.2692478628594,24.2625960286077,"Failure: extra reporting shock",35.2692478628594,"Random forest",24.9368163173568,11.0066518342517,10.3324315455025,9.92958449506235,0,1.07706733918931,0.402847050440187,25.339663367797
636,2020,"South and Islands",1942,7.57143408972135,57.3266141749945,22.7814252414985,79.8902956383507,4.38065438905477,19.441819110565,442.912348626074,1,-0.803440254940835,5,24.0841427826883,24.8861913743539,1.59953241403992,3,25.6836751967282,28.6836751967282,24.890994897853,"Failure: extra reporting shock",28.6836751967282,"Random forest",24.8958540044069,3.79268029887516,3.78782119232126,1.59953241403992,3,2.19314788483524,2.18828877828134,24.0841427826883
637,2020,"North East",18217,9.81013725864442,96.2387930334434,27.2682614904912,75.5474162251657,4.32476048859939,27.3823131531504,746.668075274622,0,-0.221261063973945,5,29.0940338470352,27.1394253267968,10.6489189844101,0,39.7429528314453,39.7429528314453,27.6238329900857,"Failure: extra reporting shock",39.7429528314453,"Random forest",27.9909898867779,12.1191198413596,11.7519629446674,10.6489189844101,0,1.47020085694952,1.10304396025732,29.0940338470352
638,2020,"South and Islands",2521,7.83229190496009,61.3447964845033,23.5981141778702,305.399344464443,5.72162024630038,21.8631525472854,515.929170099036,0,1.58211631314325,5,28.5572736778647,28.2804200856828,1.85886153761124,3,30.416135215476,33.416135215476,27.1211225972037,"Failure: extra reporting shock",33.416135215476,"Random forest",27.47229622376,6.29501261827229,5.943838991716,1.85886153761124,3,4.43615108066105,4.08497745410476,28.5572736778647
639,2020,"South and Islands",1434,7.26849252028202,52.8309835173956,22.5024007317321,146.222578214771,4.98512996914558,21.889202307652,492.55960202474,1,-0.478079447144295,5,25.414531063816,24.3319687001809,1.7401565417617,3,27.1546876055777,30.1546876055777,24.688530232743,"Failure: extra reporting shock",30.1546876055777,"Random forest",24.7833260504448,5.46615737283472,5.37136155513298,1.7401565417617,3,3.72600083107301,3.63120501337128,25.414531063816
640,2020,"North West",13067,9.47787332949557,89.8300828499634,22.7571386736093,327.671029699116,5.79201014685058,31.8609069190419,725.063077023593,1,0.128332430474268,5,30.0270961860237,29.4099333916855,16.4661970381655,0,46.4932932241892,46.4932932241892,28.3940511535375,"Failure: extra reporting shock",46.4932932241892,"Random forest",28.6454885472208,18.0992420706517,17.8478046769684,16.4661970381655,0,1.63304503248624,1.38160763880295,30.0270961860237
641,2020,"Center",7801,8.96195094464683,80.3165647342562,25.7678301246956,32.0970252718407,3.46876335518261,27.8426209900826,717.443927898735,0,2.05924500079163,5,28.4282759274618,28.7856713744182,5.51609308275784,1,33.9443690102197,34.9443690102197,28.3047940608004,"Failure: extra reporting shock",34.9443690102197,"Random forest",27.9389667895844,6.63957494941923,7.00540222063532,5.51609308275784,1,1.12348186666139,1.48930913787748,28.4282759274618
642,2020,"North East",5162,8.54901081519009,73.0855859182371,20.278144523493,36.758491723577,3.60436926627512,26.4511711897108,536.380672200611,1,-0.188337430648886,5,26.9507300027827,25.1734526533954,9.81482618059952,0,36.7655561833822,36.7655561833822,25.1391715692791,"Failure: extra reporting shock",36.7655561833822,"Random forest",25.2016656909829,11.6263846141031,11.5638904923993,9.81482618059952,0,1.81155843350357,1.7490643117998,26.9507300027827
643,2020,"North East",1168,7.06285705580101,49.8839497906781,20.9928049225687,86.9700137005357,4.4655633891334,28.6163759902646,600.737998754503,0,1.19684901038271,5,27.9502917641532,27.4762752280073,10.0450031605366,0,37.9952949246898,37.9952949246898,27.3528956123797,"Failure: extra reporting shock",37.9952949246898,"Random forest",27.5432895350812,10.6423993123101,10.4520053896086,10.0450031605366,0,0.597396151773538,0.407002229071981,27.9502917641532
644,2020,"South and Islands",1477,7.29743694475877,53.2525859627302,13.0287896000721,326.041861461591,5.78702578251431,22.1799154795546,288.977452130499,0,-0.362455848733313,5,20.3338941337694,20.4464343585363,0.718409239312283,3,21.0523033730817,24.0523033730817,21.1219379730523,"Failure: extra reporting shock",24.0523033730817,"Random forest",21.3674619414474,2.93036540002938,2.68484143163426,0.718409239312283,3,2.2119561607171,1.96643219232198,20.3338941337694
645,2020,"Center",9586,9.16802367381986,84.0526580837214,26.7240491585222,274.484467337311,5.61489467405645,22.9920692129672,614.441187903479,0,1.07501745028536,5,31.5484855748633,29.9580628897033,5.28173855208067,1,36.830224126944,37.830224126944,28.7806393096234,"Failure: extra reporting shock",37.830224126944,"Random forest",28.8761650915215,9.04958481732054,8.95405903542249,5.28173855208067,1,3.76784626523987,3.67232048334182,31.5484855748633
646,2020,"Center",11799,9.37578227366303,87.905293243134,21.1402184111224,400.090727071168,5.99169133906666,16.6622526217934,352.243659646009,1,-0.534412881785441,5,26.249785364385,26.4939203009208,4.22443000848453,1,30.4742153728696,31.4742153728696,26.0572265875131,"Failure: extra reporting shock",31.4742153728696,"Random forest",26.0891748229149,5.41698878535643,5.38504054995468,4.22443000848453,1,1.1925587768719,1.16061054147015,26.249785364385
647,2020,"North East",2983,8.00056694869534,64.0090715005562,24.2440055853619,311.693493672532,5.7420203128709,21.5934595192826,523.511953192772,0,0.821760970308158,5,27.8176168848638,29.7119902638635,9.91103108047512,0,37.7286479653389,37.7286479653389,28.5612235940269,"Failure: extra reporting shock",37.7286479653389,"Random forest",29.3641977206983,9.16742437131197,8.36445024464064,9.91103108047512,0,-0.743606709163148,-1.54658083583448,27.8176168848638
648,2020,"North East",1411,7.25187885429636,52.5897469173907,27.2220916523694,146.975456840392,4.99026561256988,21.3598388569138,581.459491042748,0,-1.03841379526294,5,25.8054533425428,27.1900554303318,10.2222671014801,0,36.027720444023,36.027720444023,27.0326804878263,"Failure: extra reporting shock",36.027720444023,"Random forest",27.0430451005426,8.99503995619668,8.98467534348033,10.2222671014801,0,-1.22722714528344,-1.2375917579998,25.8054533425428
649,2020,"South and Islands",600,5.85858360054412,34.3230018045645,25.6313912633857,63.703462176867,4.15423891238634,13.8276280961044,354.421345975836,0,-0.598320927946932,5,25.9846446592361,25.8059017005603,1.52003530543526,3,27.5046799646713,30.5046799646713,25.1584458617518,"Failure: extra reporting shock",30.5046799646713,"Random forest",25.6965556847689,5.34623410291954,4.80812427990242,1.52003530543526,3,3.82619879748428,3.28808897446716,25.9846446592361
650,2020,"Center",3274,8.09372194960029,65.5083349974415,24.7687430302785,192.624999602149,5.26074529157486,16.1780614864807,400.710247686685,0,0.180807220924137,5,26.2782547928921,27.3463449538562,4.58967433711982,1,30.8679291300119,31.8679291300119,25.9864107447663,"Failure: extra reporting shock",31.8679291300119,"Random forest",26.9427574774592,5.88151838524565,4.92517165255271,4.58967433711982,1,1.29184404812583,0.335497315432898,26.2782547928921
651,2020,"South and Islands",2764,7.92447617525752,62.7973226522241,20.6475135288832,66.1146830851129,4.1913908566087,22.7317264218223,469.353628829449,0,1.57559155046953,5,26.1440372544038,25.4382296536256,1.59509563744025,3,27.7391328918441,30.7391328918441,25.1830860379597,"Failure: extra reporting shock",30.7391328918441,"Random forest",25.2800409623726,5.55604685388442,5.45909192947144,1.59509563744025,3,3.96095121644417,3.86399629203119,26.1440372544038
652,2020,"North West",1618,7.38887778839453,54.59551497183,27.9682312831149,476.053381103415,6.16552999311886,33.393843987111,933.966752063778,0,0.327582160892034,5,30.6950875387866,31.3426282742983,17.1467228199759,0,47.8418103587626,47.8418103587626,30.1706253220611,"Failure: extra reporting shock",47.8418103587626,"Random forest",31.1216502664575,17.6711850367015,16.7201600923051,17.1467228199759,0,0.524462216725546,-0.426562727670852,30.6950875387866
653,2020,"North West",1021,6.92811896835,47.9988324396111,19.5179102847419,1542.16482121198,7.34094243635668,25.9728401124124,506.935563154013,1,0.086504983843672,5,28.5443194469207,30.1384088534448,15.697717238926,0,44.2420366858467,44.2420366858467,27.9471090048097,"Failure: extra reporting shock",44.2420366858467,"Random forest",29.1989079290768,16.294927681037,15.0431287567699,15.697717238926,0,0.59721044211102,-0.654588482156104,28.5443194469207
